question_id,image,cls,label,pred,response,inference_s,vram_mb
1,close_distance_trash10.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.75 | trash pile: 0.09 | plastic bottle: 0.07 | plastic bag: 0.05 | trash: 0.02 | can: 0.00 | plastic wrapper: 0.00 | metal scrap: 0.00 | glass: 0.00",0.376,1659.9
6480,medium_distance_trash223.jpg,plastic wrapper,no,no,"plastic bottle: 0.64 | plastic bag: 0.13 | no garbage, clean environment: 0.10 | trash pile: 0.05 | can: 0.03 | plastic wrapper: 0.03 | metal scrap: 0.02 | trash: 0.00 | glass: 0.00",0.042,1659.9
6481,medium_distance_trash226.jpg,glass,yes,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.042,1659.9
6482,medium_distance_trash226.jpg,trash,yes,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.025,1659.9
6483,medium_distance_trash226.jpg,plastic bag,no,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.043,1659.9
6484,medium_distance_trash226.jpg,trash pile,no,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.029,1659.9
6485,medium_distance_trash226.jpg,metal scrap,no,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.039,1659.9
6486,medium_distance_trash226.jpg,plastic bottle,no,yes,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.052,1659.9
6487,medium_distance_trash226.jpg,can,no,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.031,1659.9
6488,medium_distance_trash226.jpg,plastic wrapper,no,no,"plastic bottle: 0.85 | no garbage, clean environment: 0.09 | metal scrap: 0.04 | trash pile: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | can: 0.00 | plastic wrapper: 0.00",0.032,1659.9
6489,medium_distance_trash23.jpg,trash,yes,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.03,1659.9
6490,medium_distance_trash23.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.028,1659.9
6491,medium_distance_trash23.jpg,trash pile,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.024,1659.9
6492,medium_distance_trash23.jpg,can,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.025,1659.9
6493,medium_distance_trash23.jpg,plastic bottle,no,yes,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.042,1659.9
6494,medium_distance_trash23.jpg,plastic bag,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.038,1659.9
6495,medium_distance_trash23.jpg,metal scrap,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
6496,medium_distance_trash23.jpg,glass,no,no,"no garbage, clean environment: 0.58 | plastic bottle: 0.25 | plastic wrapper: 0.06 | trash: 0.04 | trash pile: 0.03 | plastic bag: 0.03 | glass: 0.01 | can: 0.00 | metal scrap: 0.00",0.039,1659.9
6497,medium_distance_trash235.jpg,plastic bag,yes,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.025,1659.9
6498,medium_distance_trash235.jpg,can,no,yes,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.035,1659.9
6499,medium_distance_trash235.jpg,trash,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.026,1659.9
6500,medium_distance_trash235.jpg,trash pile,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.04,1659.9
6501,medium_distance_trash235.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.029,1659.9
6502,medium_distance_trash235.jpg,metal scrap,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.028,1659.9
6503,medium_distance_trash235.jpg,glass,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.032,1659.9
6504,medium_distance_trash235.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.41 | can: 0.33 | trash pile: 0.15 | metal scrap: 0.03 | plastic bottle: 0.02 | plastic bag: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | glass: 0.00",0.026,1659.9
6505,medium_distance_trash237.jpg,plastic bottle,yes,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.036,1659.9
6506,medium_distance_trash237.jpg,trash,yes,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.042,1659.9
6507,medium_distance_trash237.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.035,1659.9
6508,medium_distance_trash237.jpg,glass,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.029,1659.9
6509,medium_distance_trash237.jpg,plastic bag,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.037,1659.9
6510,medium_distance_trash237.jpg,trash pile,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.034,1659.9
6511,medium_distance_trash237.jpg,metal scrap,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.035,1659.9
6512,medium_distance_trash237.jpg,can,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.22 | plastic bottle: 0.15 | plastic bag: 0.06 | can: 0.06 | metal scrap: 0.05 | trash: 0.03 | plastic wrapper: 0.02 | glass: 0.00",0.025,1659.9
6513,medium_distance_trash239.jpg,glass,yes,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.031,1659.9
6514,medium_distance_trash239.jpg,metal scrap,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.029,1659.9
6515,medium_distance_trash239.jpg,can,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.029,1659.9
6516,medium_distance_trash239.jpg,plastic bottle,no,yes,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.029,1659.9
6517,medium_distance_trash239.jpg,plastic bag,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.028,1659.9
6518,medium_distance_trash239.jpg,trash,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.043,1659.9
6519,medium_distance_trash239.jpg,trash pile,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.032,1659.9
6520,medium_distance_trash239.jpg,plastic wrapper,no,no,"plastic bottle: 0.96 | no garbage, clean environment: 0.01 | can: 0.01 | metal scrap: 0.01 | plastic wrapper: 0.00 | plastic bag: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00",0.031,1659.9
6521,medium_distance_trash255.jpg,trash,yes,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.038,1659.9
6522,medium_distance_trash255.jpg,can,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.031,1659.9
6523,medium_distance_trash255.jpg,glass,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.039,1659.9
6524,medium_distance_trash255.jpg,trash pile,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.025,1659.9
6525,medium_distance_trash255.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.04,1659.9
6526,medium_distance_trash255.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.043,1659.9
6527,medium_distance_trash255.jpg,metal scrap,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.031,1659.9
6528,medium_distance_trash255.jpg,plastic bag,no,no,"no garbage, clean environment: 0.62 | plastic bottle: 0.20 | can: 0.09 | plastic wrapper: 0.04 | plastic bag: 0.02 | trash pile: 0.02 | trash: 0.01 | glass: 0.00 | metal scrap: 0.00",0.038,1659.9
6529,medium_distance_trash257.jpg,plastic wrapper,yes,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.031,1659.9
6530,medium_distance_trash257.jpg,can,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.035,1659.9
6531,medium_distance_trash257.jpg,trash pile,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.031,1659.9
6532,medium_distance_trash257.jpg,trash,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.037,1659.9
6533,medium_distance_trash257.jpg,metal scrap,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.032,1659.9
6534,medium_distance_trash257.jpg,plastic bottle,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.034,1659.9
6535,medium_distance_trash257.jpg,glass,no,no,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.033,1659.9
6536,medium_distance_trash257.jpg,plastic bag,no,yes,"plastic bag: 0.66 | plastic bottle: 0.16 | no garbage, clean environment: 0.09 | plastic wrapper: 0.07 | trash pile: 0.01 | trash: 0.01 | can: 0.00 | glass: 0.00 | metal scrap: 0.00",0.03,1659.9
6537,medium_distance_trash258.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.031,1659.9
6538,medium_distance_trash258.jpg,trash,yes,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.034,1659.9
6539,medium_distance_trash258.jpg,can,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.039,1659.9
6540,medium_distance_trash258.jpg,trash pile,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.037,1659.9
6541,medium_distance_trash258.jpg,plastic bag,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.044,1659.9
6542,medium_distance_trash258.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.029,1659.9
6543,medium_distance_trash258.jpg,metal scrap,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.025,1659.9
6544,medium_distance_trash258.jpg,glass,no,no,"no garbage, clean environment: 0.76 | plastic bag: 0.10 | plastic bottle: 0.06 | trash pile: 0.05 | trash: 0.02 | plastic wrapper: 0.01 | can: 0.00 | metal scrap: 0.00 | glass: 0.00",0.029,1659.9
6545,medium_distance_trash263.jpg,plastic bag,yes,yes,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.033,1659.9
6546,medium_distance_trash263.jpg,can,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.034,1659.9
6547,medium_distance_trash263.jpg,glass,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.032,1659.9
6548,medium_distance_trash263.jpg,metal scrap,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.034,1659.9
6549,medium_distance_trash263.jpg,trash pile,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
6550,medium_distance_trash263.jpg,plastic bottle,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.031,1659.9
6551,medium_distance_trash263.jpg,trash,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.026,1659.9
6552,medium_distance_trash263.jpg,plastic wrapper,no,no,"plastic bag: 0.90 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.01 | trash pile: 0.00 | trash: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.03,1659.9
6553,medium_distance_trash264.jpg,plastic bottle,yes,yes,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.034,1659.9
6554,medium_distance_trash264.jpg,metal scrap,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.034,1659.9
6555,medium_distance_trash264.jpg,trash,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.035,1659.9
6556,medium_distance_trash264.jpg,plastic bag,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.032,1659.9
6557,medium_distance_trash264.jpg,glass,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.038,1659.9
6558,medium_distance_trash264.jpg,plastic wrapper,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.028,1659.9
6559,medium_distance_trash264.jpg,can,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.032,1659.9
6560,medium_distance_trash264.jpg,trash pile,no,no,"plastic bottle: 0.76 | no garbage, clean environment: 0.19 | plastic wrapper: 0.02 | plastic bag: 0.01 | trash pile: 0.01 | glass: 0.00 | trash: 0.00 | metal scrap: 0.00 | can: 0.00",0.028,1659.9
6561,medium_distance_trash268.jpg,plastic bag,yes,yes,"plastic bag: 0.91 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.00 | trash: 0.00 | trash pile: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.024,1659.9
6562,medium_distance_trash268.jpg,trash pile,no,no,"plastic bag: 0.91 | plastic wrapper: 0.06 | plastic bottle: 0.02 | no garbage, clean environment: 0.00 | trash: 0.00 | trash pile: 0.00 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.027,1659.9
